Ontology ID	Ancestor	Ancestor Name
EFO_0007986	EFO_0004503	hematological measurement
EFO_0010109	EFO_0004503	hematological measurement
EFO_0004630	EFO_0004503	hematological measurement
EFO_0005845	EFO_0004503	hematological measurement
EFO_0008542	EFO_0004503	hematological measurement
EFO_0009214	EFO_0004503	hematological measurement
EFO_0009228	EFO_0004503	hematological measurement
EFO_0004301	EFO_0004503	hematological measurement
EFO_0009240	EFO_0004503	hematological measurement
EFO_0009223	EFO_0004503	hematological measurement
EFO_0007615	EFO_0004503	hematological measurement
EFO_0803544	EFO_0004503	hematological measurement
EFO_0004808	EFO_0004503	hematological measurement
EFO_0009204	EFO_0004503	hematological measurement
EFO_0007989	EFO_0004503	hematological measurement
EFO_0005128	EFO_0004503	hematological measurement
EFO_0009219	EFO_0004503	hematological measurement
EFO_0004584	EFO_0004503	hematological measurement
EFO_0004309	EFO_0004503	hematological measurement
EFO_0009245	EFO_0004503	hematological measurement
EFO_0007995	EFO_0004503	hematological measurement
EFO_0010105	EFO_0004503	hematological measurement
EFO_0803347	EFO_0004503	hematological measurement
EFO_0020940	EFO_0004503	hematological measurement
EFO_0010700	EFO_0004503	hematological measurement
EFO_0009210	EFO_0004503	hematological measurement
EFO_0803539	EFO_0004503	hematological measurement
EFO_0803346	EFO_0004503	hematological measurement
EFO_0803543	EFO_0004503	hematological measurement
EFO_0009134	EFO_0004503	hematological measurement
EFO_0009236	EFO_0004503	hematological measurement
EFO_0004985	EFO_0004503	hematological measurement
EFO_0009250	EFO_0004503	hematological measurement
EFO_0010701	EFO_0004503	hematological measurement
EFO_0004633	EFO_0004503	hematological measurement
EFO_0803546	EFO_0004503	hematological measurement
EFO_0007629	EFO_0004503	hematological measurement
EFO_0008543	EFO_0004503	hematological measurement
EFO_0009215	EFO_0004503	hematological measurement
EFO_0004310	EFO_0004503	hematological measurement
EFO_0803374	EFO_0004503	hematological measurement
EFO_0009241	EFO_0004503	hematological measurement
EFO_0009224	EFO_0004503	hematological measurement
EFO_0009253	EFO_0004503	hematological measurement
EFO_0803548	EFO_0004503	hematological measurement
EFO_0009205	EFO_0004503	hematological measurement
EFO_0004586	EFO_0004503	hematological measurement
EFO_0007997	EFO_0004503	hematological measurement
EFO_0009220	EFO_0004503	hematological measurement
EFO_0007990	EFO_0004503	hematological measurement
EFO_0004304	EFO_0004503	hematological measurement
EFO_0009232	EFO_0004503	hematological measurement
EFO_0009246	EFO_0004503	hematological measurement
EFO_0009229	EFO_0004503	hematological measurement
EFO_0010106	EFO_0004503	hematological measurement
EFO_0004528	EFO_0004503	hematological measurement
EFO_0008390	EFO_0004503	hematological measurement
EFO_0009132	EFO_0004503	hematological measurement
EFO_0009211	EFO_0004503	hematological measurement
EFO_0004587	EFO_0004503	hematological measurement
EFO_0005090	EFO_0004503	hematological measurement
EFO_0803542	EFO_0004503	hematological measurement
EFO_0007984	EFO_0004503	hematological measurement
EFO_0009181	EFO_0004503	hematological measurement
EFO_0009237	EFO_0004503	hematological measurement
EFO_0009251	EFO_0004503	hematological measurement
EFO_0803545	EFO_0004503	hematological measurement
EFO_0005047	EFO_0004503	hematological measurement
EFO_0004637	EFO_0004503	hematological measurement
EFO_0009188	EFO_0004503	hematological measurement
EFO_0008582	EFO_0004503	hematological measurement
EFO_0009216	EFO_0004503	hematological measurement
EFO_0004348	EFO_0004503	hematological measurement
EFO_0803541	EFO_0004503	hematological measurement
EFO_0009242	EFO_0004503	hematological measurement
EFO_0009225	EFO_0004503	hematological measurement
EFO_0004526	EFO_0004503	hematological measurement
EFO_0803540	EFO_0004503	hematological measurement
EFO_0009206	EFO_0004503	hematological measurement
EFO_0004308	EFO_0004503	hematological measurement
EFO_0009388	EFO_0004503	hematological measurement
EFO_0004623	EFO_0004503	hematological measurement
EFO_0009221	EFO_0004503	hematological measurement
EFO_0007994	EFO_0004503	hematological measurement
EFO_0009233	EFO_0004503	hematological measurement
EFO_0009247	EFO_0004503	hematological measurement
EFO_0009230	EFO_0004503	hematological measurement
EFO_0010107	EFO_0004503	hematological measurement
EFO_0004541	EFO_0004503	hematological measurement
EFO_0008446	EFO_0004503	hematological measurement
EFO_0009212	EFO_0004503	hematological measurement
EFO_0004833	EFO_0004503	hematological measurement
EFO_0007985	EFO_0004503	hematological measurement
EFO_0009226	EFO_0004503	hematological measurement
EFO_0600063	EFO_0600058	blood group
EFO_0020902	EFO_0600058	blood group
EFO_0600061	EFO_0600058	blood group
EFO_0600058	EFO_0600058	blood group
EFO_0600059	EFO_0600058	blood group
EFO_0600062	EFO_0600058	blood group
EFO_0600060	EFO_0600058	blood group
EFO_0022042	EFO_0600058	blood group
EFO_0004541	EFO_0004541	HbA1c measurement
EFO_0010810	EFO_0008111	diet measurement
EFO_0008470	EFO_0008111	diet measurement
EFO_0009374	EFO_0008111	diet measurement
EFO_0020078	EFO_0008111	diet measurement
EFO_0020085	EFO_0008111	diet measurement
EFO_0020897	EFO_0008111	diet measurement
EFO_0010809	EFO_0008111	diet measurement
EFO_0020077	EFO_0008111	diet measurement
EFO_0008539	EFO_0008111	diet measurement
EFO_0020084	EFO_0008111	diet measurement
EFO_0020091	EFO_0008111	diet measurement
EFO_0006521	EFO_0008111	diet measurement
EFO_0008355	EFO_0008111	diet measurement
EFO_0008111	EFO_0008111	diet measurement
EFO_0010818	EFO_0008111	diet measurement
EFO_0020083	EFO_0008111	diet measurement
EFO_0020090	EFO_0008111	diet measurement
EFO_0007678	EFO_0008111	diet measurement
EFO_0020082	EFO_0008111	diet measurement
EFO_0020089	EFO_0008111	diet measurement
EFO_0020081	EFO_0008111	diet measurement
EFO_0020088	EFO_0008111	diet measurement
EFO_0020080	EFO_0008111	diet measurement
EFO_0020087	EFO_0008111	diet measurement
EFO_0010158	EFO_0008111	diet measurement
EFO_0010811	EFO_0008111	diet measurement
EFO_0020079	EFO_0008111	diet measurement
EFO_0020086	EFO_0008111	diet measurement
EFO_0800000	EFO_0008111	diet measurement
EFO_0010540	EFO_0004729	vitamin measurement
EFO_0803355	EFO_0004729	vitamin measurement
EFO_0010511	EFO_0004729	vitamin measurement
EFO_0004729	EFO_0004729	vitamin measurement
EFO_0004621	EFO_0004729	vitamin measurement
EFO_0007899	EFO_0004729	vitamin measurement
EFO_0004631	EFO_0004729	vitamin measurement
EFO_0004857	EFO_0004729	vitamin measurement
EFO_0004620	EFO_0004729	vitamin measurement
EFO_0007898	EFO_0004729	vitamin measurement
EFO_0004843	EFO_0004729	vitamin measurement
EFO_0004867	EFO_0004729	vitamin measurement
EFO_0007900	EFO_0004729	vitamin measurement
EFO_0004738	EFO_0004729	vitamin measurement
EFO_0803357	EFO_0004729	vitamin measurement
EFO_0600003	EFO_0004729	vitamin measurement
EFO_0004618	EFO_0004729	vitamin measurement
EFO_0020018	EFO_0004729	vitamin measurement
EFO_0803356	EFO_0004729	vitamin measurement
EFO_0007998	EFO_0007998	cognitive impairment measurement
EFO_0007710	EFO_0007998	cognitive impairment measurement
EFO_0009435	EFO_0009435	arthritis disease activity score measurement
EFO_0010743	EFO_0010759	male reproductive system measurement
EFO_0010759	EFO_0010759	male reproductive system measurement
EFO_0010744	EFO_0010759	male reproductive system measurement
EFO_0010745	EFO_0010759	male reproductive system measurement
EFO_0006923	EFO_0006923	fertility measurement
EFO_0009410	EFO_0009410	uterine fibroid measurement
EFO_0010604	EFO_0010604	urine volume measurement
EFO_0010136	EFO_0010136	urinary pH measurement
EFO_0004880	EFO_0004880	urinary arsenic measurement
EFO_0007780	EFO_0007780	periodontal measurement
EFO_0007617	EFO_0007616	hearing measurement
EFO_0007618	EFO_0007616	hearing measurement
EFO_0007616	EFO_0007616	hearing measurement
EFO_0009720	EFO_0007616	hearing measurement
EFO_0007924	EFO_0007924	tonsillectomy risk measurement
EFO_0006922	EFO_0006922	delivery measurement
EFO_0004804	EFO_0004804	birth rate
EFO_0008435	EFO_0008435	gestational weight gain measurement
EFO_0008437	EFO_0008435	gestational weight gain measurement
EFO_0008436	EFO_0008435	gestational weight gain measurement
